siteId,name,calory,carbo,protein,fat,fiber,activity1,activity2,activity3,activity4
1082,توت سفید پخته با شکر، مربا,185,46.2,1,0,1.2,26,19,52,45
1088,تمشک قرمز رنگ پخته با شکر، مربا,170,42.5,0.8,0,4.4,24,18,48,41
1087,گلابی متوسط پخته با شکر، مربا,203,51.9,0.2,0.1,1.6,28,21,57,49
1089,آلو قرمز پخته با شکر، مربا,199,50.2,0.5,0.1,1.9,28,21,56,48
1090,انگور فرنگی پخته با شکر، مربا,174,42.9,0.7,0.3,2.3,24,18,49,42
1092,کره پاستوریزه,717,0.1,0.9,81.1,0,101,76,203,174
1093,پشمک,380,94.1,0,0,0,54,40,108,92
1094,عدس پخته,116,20.1,9,0.4,7.9,16,12,32,28
1095,کوفته تبریزی,174,10.3,14.8,8.3,1.8,24,18,49,42
1096,کباب تابه ای,177,5,25,6,2,25,18,50,43
1098,آبمیوه پرتقال رانی,47,12,0.9,0.1,2,6,5,13,11
1091,شیر گاو,66,4.9,3.7,3.7,0,9,7,18,16
1099,آبمیوه انبه رانی,60,15,0.8,0.4,2,8,6,17,14
1100,نوشیدنی آلوئه ورا,40,9.3,0.9,0.2,0,5,4,11,9
1101,شیرینی نوقا,398,92,3.3,1.7,3.3,56,42,113,97
1097,آبمیوه آناناس رانی,50,13,0.5,0.1,2,7,5,14,12
1077,آلو  پخته با شکر، مربا,194,49.3,0.4,0,3,27,20,55,47
1102,شیرینی ریس / اریس,253,50,2.7,0.5,0.7,35,26,71,61
1103,خاگینه,148,1.6,10,11,0,21,15,42,36
1104,دلمه بادمجان,140,19,5,9,3,19,14,39,34
1106,دلمه کلم,140,19,5,9,3,19,14,39,34
1107,دلمه گوجه فرنگی,140,19,5,9,3,19,14,39,34
1109,دلمه پیاز,140,19,5,9,3,19,14,39,34
1105,دلمه فلفل سبز,140,19,5,9,3,19,14,39,34
1111,پروتئین خالص / مکمل,400,0,100,0,0,56,42,113,97
1112,کربوهیدرات خالص / مکمل,400,100,0,0,0,56,42,113,97
1108,دلمه کدو,140,19,5,9,3,19,14,39,34
1114,ران مرغ پخته بدون پوست,193,0,18.3,13.3,0,27,20,54,47
1115,شیر 1/5 درصد پاستوریزه,45,4,3,1,0,6,4,12,10
1110,نان جو خشک,364,78.3,11.3,0.6,2,51,38,103,88
1116,نخودچی,260,38,10,2.7,13.5,36,27,73,63
1117,تخم اردک,185,1.4,12,14,0,26,19,52,45
1118,,,,,,,,,,
1113,سبزی پلو,160,34,3.2,1.5,0.9,22,17,45,39
1119,سالاد شیرازی,25,4.3,0.8,0.1,1,3,2,7,6
1120,,,,,,,,,,
1122,لوبیا سفید خشک خام,337,61,22,1.5,24,47,35,95,82
1125,مویز,283,74,4.1,0.3,7,40,30,80,69
1126,شاهدانه / شاه دانه,553,8.7,31.6,48.8,4,78,58,157,134
1127,شیر نارگیل,230,6,2.3,24,2.2,32,24,65,56
1128,زیتون پرورده,200,13,0.9,12,3,28,21,56,48
1123,لوبیا سفید پخته,140,26,8,0.6,11,19,14,39,34
1124,ماهی سفید,172,0,24,8,0,24,18,48,41
1130,پنیر زیره / کاله,326,5,13,23,0,46,34,92,79
1121,سیاه دانه,345,52,16,15,40,49,36,98,84
1132,بادمجان پخته,35,8.7,0.8,0.2,2.5,4,3,9,8
1133,نرگسی اسفناج,103,12,3.5,3,3.9,14,10,29,25
1129,نان باگت,268,51.6,9.2,4.2,3.9,38,28,76,65
1135,حلیم بدون گوشت,160,20,2,8,6,22,17,45,39
1136,کورن فلکس اسپشیال کی,396,75.9,19.8,1,3,56,42,112,96
1137,آب هندوانه,28,7.1,0.5,0.3,0.3,3,2,7,6
1138,شیر ماهی,172,0,24,8,0,24,18,48,41
1139,ماهی آزاد (سالمون) سرخ شده,245,0,24.2,16,0,34,26,69,59
1140,کباب چنجه,177,0,25,8.5,2,25,18,50,43
1131,یتیمچه,90,16,2,2,2,12,9,25,21
1142,بیسکویت کراکر سبزیجات و پنیر,380,57,8.4,13,1.5,54,40,108,92
1143,شیرینی پیچ انگشتی,288,70,1.2,1,0,40,30,81,70
1145,باسلوق ژله ای,380,91,0,0,1,54,40,108,92
1146,کیک تی تاپ / تیتاپ,364,65,8,8,1.2,51,38,103,88
1134,تخم کاج,673,13,14,68,3.7,95,71,191,164
1144,باسلوق,410,91,0,2,1,58,43,116,100
1149,"نوتلا / کرم شکلات
",540,59.4,8,29.7,2.5,76,57,153,131
1147,خوراک قارچ و گوشت ,285,8,16,16,1.4,40,30,81,69
1148,سالاد تن ماهی,180,9.8,12.8,10.7,1.2,25,19,51,43
1153,کره بادام زمینی خالص,588,24,21.9,50,5.7,83,62,167,143
1150,کافه لته / لاته,55,11,2,0,0,7,5,15,13
1154,خیار شور,11,2.3,0.3,0.2,1.2,1,1,3,2
1152,کرم کنجد,572,16,27.7,55.5,2,81,60,162,139
1158,خورشت بامیه بدون گوشت با سیب زمینی,90,9.5,2,4,1.8,12,9,25,21
1155,پروتئین سویا پخته (بافت دار),173,9.9,17,9,6,24,18,49,42
1156,هویج سرخ شده,40,4.4,0.6,2.4,2.7,5,4,11,9
1151,قهوه موکا,60,12,2,0,0,8,6,17,14
1141,نان ذرت,330,54,7,10,2.3,46,35,93,80
1160,پنیر لاکتیکی,193,5,12,14,0,27,20,54,47
1161,کالری دستی,1,0,0,0,0,0,0,0,0
1159,پروتئین سویا خشک (بافت دار),335,29,52,1.3,18,47,35,95,81
1162,آووکادو,160,9,2,15,7,22,17,45,39
1157,صبحانه بالشتی شکلاتی,422,60,3,11.5,1,60,44,120,102
1165,مرغ سوخاری,246,1.8,30,12,0.1,34,26,69,60
1167,قارچ سوخاری,157,2.3,2.4,14.2,1.5,22,16,44,38
1168,ماش پخته,105,19,7,0.4,8,14,11,29,25
1163,ترشی تره,27,5.4,1.1,0.2,2.6,3,2,7,6
1170,سالاد الویه بدون سس,124,10.7,10.2,2.9,1.3,17,13,35,30
1166,ران مرغ سوخاری,277,9,22,17,0.3,39,29,78,67
1172,سینه مرغ، گریل شده,159,0,29.7,4.2,0,22,16,45,38
1174,ماست و خیار,45,4.8,4.3,1,0,6,4,12,10
1171,پنیر لیقوان (تبریز),268,1.5,15.6,24,0,38,28,76,65
1173,بادام زمینی نمکی بسته بندی شده,600,18,25,50,10,85,63,170,146
1177,بادمجان کبابی,40,10,0.8,0.2,2.5,5,4,11,9
1175,گوشت شتر مرغ پخته,145,0,28,2.8,0,20,15,41,35
1178,شیرینی نارگیلی,565,34,22,38,1,80,60,160,137
1176,بوقلمون، سینه پخته شده,189,0,29,7,0,26,20,53,46
1180,باقالی پلو بدون گوشت,203,39,6,3,8.5,28,21,57,49
1181,ماست موسیر,85,4,8.3,4,0,12,9,24,20
1182,لوبیا پلو (استامبولی پلو) بدون گوشت ,160,34,3.3,1.5,0.9,22,17,45,39
1169,کرانچی,551,59.4,6.6,31.6,0,78,58,156,134
1183,دال عدس خام,345,59,25,1.5,11,49,36,98,84
1186,ذرت مکزیکی بدون پنیر,150,20,3.4,6,3.3,21,15,42,36
1187,ذرت مکزیکی با پنیر,280,23,10,16,3.3,39,29,79,68
936,ماکارونی با گوشت چرخ کرده,201,20.2,11.4,7.8,1.1,28,21,57,49
1188,خورشت کنگر,200,4,12,16,1,28,21,56,48
1184,سوپ ماکارونی (پاستا),74,10,5,3,0.7,10,7,21,18
1185,نوشیدنی انرژی زا هایپ,43,10,0,0,0,6,4,12,10
1179,مربای هویج,278,69,0.4,0.1,1.1,39,29,79,67
1189,نان تست هفت غله,265,43,13,4.2,2,37,28,75,64
1190,پنیر پارمسان,420,13.9,28.4,27.8,0,59,44,119,102
1191,سیر ترشی,27,5.4,1.1,0.2,2.6,3,2,7,6
1193,قیمه پلو,189,23,4.4,5.2,1.8,26,20,53,46
1196,ترشی واش خورشت,114,8.2,12.3,3.5,1.5,16,12,32,27
1197,سالاد اندونزی,226,29,3.7,10.6,1.4,32,24,64,55
1192,پنیر پرورده / پروسس,291,8.7,16.4,21.2,0,41,31,82,70
1199,آب آلبالو,35,8.1,0.6,0,0.1,4,3,9,8
1194,ازگیل ژاپنی,47,11.9,0.4,0.2,1.7,6,5,13,11
1195,خورشت هویج,125,7.8,8.4,7.8,1.8,17,13,35,30
1200,جو دوسر,389,66.3,16.9,6.9,10.6,55,41,110,94
1201,کینوا پخته,148,26,5.3,2.6,3.3,21,15,42,36
1203,بیسکویت های بای,495,61.9,5.1,25.3,1,70,52,140,120
1204,خامه عسل (بسته بندی),299,2,12,27,0,42,31,85,72
1207,کلم پلو با گوشت,185,25,7.3,6.2,1.8,26,19,52,45
1202,بیسکویت جو (ستاک),462,63.9,7.7,15,6.3,65,49,131,112
1208,آلو سیاه,46,11,0.7,0.3,1.4,6,4,13,11
1198,پودر نارگیل,445,52.9,18.8,17.7,9.4,63,47,126,108
1206,,,,,,,,,,
1164,بیسکویت کرم دار کاکائویی بزرگ,440,65,5.3,17.7,1,62,46,125,107
1211,ناگت گوشت,236,20,19,9,3,33,25,67,57
1205,کباب کوبیده مرغ,159,0,29.7,4.2,0,22,16,45,38
1212,شکر رژیمی (شیرین کننده مصنوعی),0,200,0,0,0,0,0,0,0
1213,چای شیرین شده با شکر رژیمی,1,0.3,0,0,0,0,0,0,0
1209,گرمک,34,8,0.8,0.2,0.9,4,3,9,8
1215,,,,,,,,,,
1210,آیس مک,68,17,0,0,0,9,7,19,16
1218,آلبالو پلو,265,49,10,3,9.5,37,28,75,64
1220,آب طالبی,30,4.2,0.5,0.3,0.3,4,3,8,7
1214,ماهی کولی خام,136,0,18.3,6,0,19,14,38,33
1221,آب پرتقال پاکتی,43,7.5,0.8,0,0.5,6,4,12,10
1216,شیر کاکائو بدون شکر,56,7.6,3.6,1.5,0,7,5,15,13
1222,نکتار پرتقال پاکتی,43,12.5,0.8,0,0,6,4,12,10
1223,آب سیب پاکتی,49,11.6,0.8,0,0,6,5,13,11
1226,بستنی چوبی، میوه ای هایپیرال,171,25.3,2.8,6.5,0,24,18,48,41
1227,بستنی چوبی، یخی میوه ای,112,28,0,0,0,15,11,31,27
1229,سینه مرغ، کبابی,159,0,29.7,4.2,0,22,16,45,38
1225,بستنی چوبی، ساده هایپیرال,276,23.6,3.8,18.5,0,39,29,78,67
1224,بستنی چوبی، ساده روکش دار,276,23.6,3.8,18.5,0,39,29,78,67
1217,پنیر محلی پرچرب,257,1.5,15.6,21,0,36,27,73,62
1219,نان روستا / نان آوران,309,54,13,4.2,2,43,32,87,75
1231,کوکوی گوشت,221,5.7,17,14,0.8,31,23,62,53
1228,فیله گوساله کبابی,150,0,21,7.3,0,21,15,42,36
1236,بورانی اسفناج,63,5,5.9,2.4,1,8,6,17,15
1232,ذرت بو داده /  پاپ کرن / پفیلا بدون روغن,355,74,11,2.3,13,50,37,100,86
1233,سوپ گوجه فرنگی با مرغ,36,2,4,2,0.2,5,3,10,8
1234,,,,,,,,,,
1238,کلانه (کردی) با کره حیوانی,410,55,8,17.3,2.6,58,43,116,100
1235,نان خرمایی,422,80,6,8.4,1.8,60,44,120,102
1237,کلانه (کردی) بدون کره,260,55,8,1.2,2.6,36,27,73,63
1230,فیله مرغ,155,0,29.7,3.6,0,22,16,44,37
1241,نقل,405,85,3,5.8,0,57,43,115,98
1242,مکمل فیبر,111,100,0,0,100,15,11,31,27
1243,بستنی سنتی گز میهن,273,22,4,19,0,38,29,77,66
1245,پنیر کاتیج,98,3.4,11,4.3,0,13,10,27,23
1240,کنسرو خورشت قیمه,140,10,9,6.5,3,19,14,39,34
1246,شیرین گندمک بسته بندی,416,91.7,7,2.3,10,59,44,118,101
1247,شیرین گندمک,350,75.4,7,2.3,10,49,37,99,85
1248,لوبیا سیاه,339,63,21,0.9,16,48,36,96,82
1249,پنیر سویا (توفو) سرخ شده,271,10,17,20,3.9,38,28,77,66
1244,چیپس سیب زمینی بسته بندی,563,50,5,38,1.2,80,60,160,137
1239,آیس پک,243,24,5,23.4,1.2,34,25,69,59
1250,آلو بخارا یا برقانی,240,63.9,2.2,0.4,7.1,34,25,68,58
1251,فلفل سبز,40,9,2,0.2,1.5,5,4,11,9
1252,فلفل قرمز,40,9,1.9,0.4,1.5,5,4,11,9
1253,آب گوشت,16,0,1,1,0,2,1,4,3
1254,آب مرغ,36,3.5,2.5,1.2,0,5,3,10,8
1258,قارچ کبابی,15,0.6,1.8,0.3,2.3,2,1,4,3
1261,سبوس جو دوسر,71,12,2.5,1.5,1.7,10,7,20,17
1259,پودرتخم کتان,534,29,18,42,27,75,56,151,130
1262,ماست ایسلندی,60,1.3,9,0,0,8,6,17,14
1255,گوشت چرخ کرده گوسفند، خام,255,0,24,16.2,0,36,27,72,62
1256,چوب شور,380,64.4,9.8,9.2,3,54,40,108,92
1264,کوکو لوبیا سبز,180,7.7,10.2,13.6,2.3,25,19,51,43
1265,ساندویچ هات داگ,290,4.2,10,26,0,41,30,82,70
1263,جوانه ماش,54,5.9,3,2,2,7,5,15,13
1267,ساندویچ کالباس,245,24,17,11,0.9,34,26,69,59
1257,چوب کنجدی (کراکر),440,49.5,11.4,13,1,62,46,125,107
1269,تره,30,4.4,3.3,0.7,2.5,4,3,8,7
1270,دمپختک گوجه,144,34,4,9,1.1,20,15,40,35
1260,بستنی تریپل چاکلت کاله,191,25.2,3.8,8.3,0,27,20,54,46
1266,ساندویچ همبرگر,295,24,17,14,0.9,41,31,83,71
1271,ران کامل مرغ سرخ شده,227,0,20.9,15.9,0,32,24,64,55
1268,ساندویچ چیزبرگر,303,30,15,14,1,43,32,86,73
1273,پاستا پنه,118,17,6,4,2.7,16,12,33,28
1276,سوهان گزی,450,86,4,10,4,63,47,127,109
1277,گوشت چرخ کرده سرخ شده,270,0,19.7,21.2,0,38,28,76,65
1278,جگر سیاه کباب شده,122,0,18.3,5.4,0,17,13,34,29
1272,کیک هویج,415,79,5,10,1,59,44,118,101
1274,دمنوش,0,0,0,0,0,0,0,0,0
1275,شیرینی روح افزا,435,60,12,22,4.5,61,46,123,106
1283,نوشیدنی کامبوجا,30,5,0,0,0,4,3,8,7
1279,دل گوسفند کباب شده,226,0,25.3,13.9,0,32,24,64,55
1284,بیسکویت ویفر ساده و طعم دار,465,67.1,4.8,19.8,1.4,66,49,132,113
1286,شکر پنیر,382,96,0,0.1,0,54,40,108,93
1281,دال عدس پخته (بدون روغن),116,20,9,0.4,8,16,12,32,28
1282,خورشت به,142,9.8,8.4,7.8,2.2,20,15,40,34
1285,بیسکویت ساقه طلایی کرم دار,474,65.2,8.9,19.7,2.6,67,50,134,115
1292,تست فرانسوی,229,25,8,11,1,32,24,65,55
1287,ماهی شوریده خام,221,1,18,13,0.4,31,23,62,53
1289,کوکوی اشپل ماهی,204,1.9,29,8,0,29,21,58,49
1293,شیرینی بهشتی / کرکی,469,61.9,5.8,22.3,1.5,66,49,133,114
1290,پاستا آلفردو,120,17.2,5.7,2.4,1.1,17,12,34,29
1291,بیف استراگانف,98,9,5,4.6,0.6,13,10,27,23
1288,اشپل ماهی خام,143,1.5,22,6,0,20,15,40,34
1295,اوتمیل,68,12,2.4,1.4,1.7,9,7,19,16
1296,,,,,,,,,,
1299,پیراشکی حلقه ای با روکش ژله (دونات),450,49.3,5.4,25.7,2.8,63,47,127,109
1294,ماست لاکتیویا 4.5 درصد چربی,78,3.5,4.5,4.5,0,11,8,22,19
1301,شراب سفید (حرام در دین مبین اسلام),82,2.6,0.1,0,0,11,8,23,20
1280,جوانه عدس,106,22,9,0.6,4,15,11,30,25
1302,ویسکی (حرام در دین مبین اسلام),250,0.1,0,0,0,35,26,71,60
1298,پیراشکی حلقه ای با روکش خامه (دونات),450,49.3,5.4,25.7,2.8,63,47,127,109
1297,پیراشکی حلقه ای با روکش شکلات (دونات),450,49.3,5.4,25.7,2.8,63,47,127,109
1304,موسیر,72,17,2.5,0.1,3.2,10,7,20,17
1300,شراب قرمز (حرام در دین مبین اسلام),85,2.6,0.1,0,0,12,9,24,20
1305,خوراک لوبیا قرمز,155,22,6,5,6,22,16,44,37
1306,کنسرو خوراک مرغ,165,8,28,3,2,23,17,46,40
1307,خورشت کدو,120,6,7,7.5,2,17,12,34,29
1308,شربت خاکشیر,40,10,0.1,0,0,5,4,11,9
1309,کلوچه خرمایی,450,59.3,6.2,21,1.7,63,47,127,109
1303,آبجو (حرام در دین مبین اسلام),43,3.6,0.5,0,0,6,4,12,10
1310,کاچی,185,36,0,3.4,0.6,26,19,52,45
1312,بیسکویت مادر,464,68,8,11.6,1.5,65,49,131,113
1314,دارابی,38,10,0.8,0,1,5,4,10,9
1311,بیسکویت پتی بور,440,70,4,16,1.5,62,46,125,107
1317,سس خردل,66,5,4.4,4,3.3,9,7,18,16
1318,بستنی زمستانی,393,67,2,13,0.1,55,41,111,95
1319,پنیر فتا / پروبیوتیک کم چرب,137,6.6,12,7,2,19,14,38,33
1315,چای ترش خشک,37,7,0.4,0.7,0.3,5,3,10,9
1316,زیره,333,50,20,15,38,47,35,94,81
1323,نان لواش سبوسدار,260,55,8,1.2,4,36,27,73,63
1313,آب لیمو شیرین,35,7,0.5,0,0,4,3,9,8
1324,سالاد فصل با سس,130,6.8,2.1,11.1,1.3,18,13,36,31
1320,پروتئین وی ,384,18.1,62.7,5.6,0,54,40,109,93
1325,کوکو کدو,137,5,4.5,11,2.5,19,14,38,33
1326,اشترودل,318,50,5,11,1.2,45,33,90,77
1322,بیسکویت بدون قند سبوسدار,420,48.7,4,24.4,3.2,59,44,119,102
1321,نان تافتون سه نان,283,58,11,0.8,4.2,40,30,80,69
1327,پیتزا با قارچ و گوشت,225,22,12,10,2,31,23,63,54
1329,نان پیتا,275,56,9,1.2,2.2,39,29,78,67
1330,نان کامل / Whole wheat ,247,47,13,3.4,7,35,26,70,60
1331,سوپ مرغ و گوجه فرنگی و قارچ,35,4,3,2,0.1,4,3,9,8
1335,ترخینه,145,22,5,5,1.5,20,15,41,35
1336,,,,,,,,,,
1337,بیسکویت کوکی سبوسدار رژیمی,419,48.7,2.1,24,3.3,59,44,119,102
1333,بیسکویت جمانه,423,57.6,9,17.2,2,60,45,120,103
1338,ته دیگ ماکارونی,284,25,10,16,1.2,40,30,80,69
1339,پنیر ورقه ای گودا,356,2.2,25,27,0,50,37,101,86
1340,پنیر ورقه ای چدار,402,1.3,25,33,0,57,42,114,98
1334,ماست کم چرب فیبردار / رامک,51,6.3,4.2,1,1.5,7,5,14,12
1332,ران مرغ بریان شده بدون پوست,176,0,25.8,7,0,25,18,50,42
1341,ماست پروبیوتیک نیم چرب,54,4,4,2.5,0,7,5,15,13
1343,قهوه اسپرسو,9,1.7,0.1,0.2,0,1,0,2,2
1344,آبگوشت / آب گوشت,25,0,4,1,0,3,2,7,6
1345,کنسرو عدسی,90,12,6,2.3,6,12,9,25,21
1347,چای سفید,0,0,0.1,0,0,0,0,0,0
1328,پیتزا با قارچ و مرغ,216,22,12,8,2,30,23,61,52
1348,اسنک گوشت و قارچ,284,36.8,14.2,9,3.4,40,30,80,69
1349,اسنک مرغ,257,36.8,14.2,6,3.4,36,27,73,62
1351,قرص نعناع دارچینی,360,90,0,0,0,51,38,102,87
1354,,,,,,,,,,
1350,خوراک گوشت ,285,8,16,16,1.4,40,30,81,69
1356,ژلاتین آماده شده,62,14,1.2,0,0,8,6,17,15
1352,ویفر روکش دار کاکائویی,512,61.3,5.2,28.4,1,72,54,145,124
1357,سیب زمینی تنوری,93,21,2.5,0.1,2.2,13,9,26,22
1342,ماست پروبیوتیک کم چرب,45,4.8,4.3,1.2,0,6,4,12,10
1359,سالاد فصل بدون سس,23,5,1.3,0.3,1.3,3,2,6,5
1360,تخم کدو تنبل / تخمه کدو تازه,285,34,12,12,12,40,30,81,69
1361,ماست یونانی کم چرب,49,4.2,4.9,1.5,0,6,5,13,11
1363,تره فرنگی,61,14,1.5,0.3,1.7,8,6,17,14
1364,تافی ترش,447,38.6,9.3,55,4,63,47,127,109
1346,خوراک کله گنجشکی (قلقلی),197,8,21,9,4.6,28,20,56,48
1358,دانه چیا,486,42.1,16.5,30.7,34.4,69,51,138,118
1355,پودر ژلاتین,335,0,86,0.1,0,47,35,95,81
1366,چغاله بادام,30,4,1,0.2,2,4,3,8,7
1367,مغز پسته خام,562,28,20,45,10,79,59,159,137
1365,کنگر فرنگی / آرتیشو,47,11,3.3,0.2,5,6,5,13,11
1369,شکلات غلات رژیمی / OAT,499,60.8,6.4,24.7,4.1,70,53,141,121
1370,حلیم بادمجان,167,16.4,12.8,5.5,1.9,23,17,47,40
1368,گندم سیاه,343,72,13,3.4,10,48,36,97,83
1371,عناب خشک,287,74,3.7,1.1,0,40,30,81,70
1373,ساندویچ فلافل,244,25,9,12,1,34,26,69,59
1374,نان تیری,240,70,10,2,4,34,25,68,58
1375,کنسرو سس ماکارونی,122,8,2,9,0,17,13,34,29
1372,کره بادام هندی,588,20,25,50,6,83,62,167,143
1377,خامه کاکائویی,286,3,2,30,0,40,30,81,69
1379,مربا آلبالو,247,60,0.5,0,0.1,35,26,70,60
1380,نوشیدنی دنت (دسر شیری),90,13,4,2.5,0.2,12,9,25,21
1376,نان لایه ای حاوی گردو,432,40,6,27.4,3,61,46,122,105
1378,پیراشکی گوشت,284,36.8,14.2,9,3.4,40,30,80,69
1381,دنت (دسر شیری),132,18,4,5,1,18,14,37,32
1382,دنبه,900,0,0,100,0,127,95,255,219
1383,خورشت ماست,194,29.7,11.2,3.3,2,27,20,55,47
1386,ته دیگ برنج,308,34,3.2,20,0.9,43,32,87,75
1384,کاپوچینو بدون شکر,438,58,20,14,1,62,46,124,106
1389,چای دارچین,2,0.5,0,0,0,0,0,0,0
1385,پنیر شهری گلپایگان,205,1.5,14,16,0,29,21,58,50
1390,نان کتویی / کتوژنیک,325,12,30,30,6,46,34,92,79
1391,شیر بادام,18,0.7,0.7,1.4,0.1,2,1,5,4
1387,واویشکای گوشت,147,9.3,8.5,13.4,0.5,20,15,41,35
1388,واویشکای مرغ,125,2.3,17.4,2.7,0.4,17,13,35,30
1353,شیرینی رشته خوشکار,320,51.8,6,11.5,1.8,45,34,90,78
1392,کره نارگیل,643,25,7.1,64.3,17.9,91,68,182,156
1396,تن ماهی در آب نمک,105,1,15.8,2.7,0,14,11,29,25
1393,کره بادام درختی,614,19,21,56,10,87,65,174,149
1398,بیسکویت جو (گرجی),410,58,6,17.4,6.3,58,43,116,100
1394,بیسکویت کراکر / ترد,461,57,8.4,17.4,1.5,65,49,131,112
1399,میوه کاکتوس,41,9.6,0.7,0.5,3.6,5,4,11,10
1395,نان تست جو,296,50.2,8,4.6,4,42,31,84,72
1400,آب قلم,44,1,2.8,3.2,1,6,4,12,10
1397,شیرینی کلمپه,343,43.8,9.7,16.9,2.1,48,36,97,83
1404,آب پای مرغ,40,4,2.8,1.4,1,5,4,11,9
1403,کرن بری,46,12,0.5,0.1,3.6,6,4,13,11
1405,بلغور گندم، پخته,83,19,3.1,0.2,4.5,11,8,23,20
1401,سرکه سیب,22,0.9,0,0,0,3,2,6,5
1408,,,,,,,,,,
1410,خورشت مرغ,143,3.4,12.8,8.7,1,20,15,40,34
1406,حلوای خرمایی,374,52,10,14,4.5,53,39,106,91
1407,سرکه بالزامیک,88,17,0.5,0,0,12,9,25,21
1412,ماست چکیده,94,4.8,8.8,4.4,0,13,10,26,22
1409,باقالی پلو با گوشت,225,35,14,4.5,8.5,31,23,63,54
1411,لوبیا سویا خام,446,30,36,20,9,63,47,126,108
1413,کروسان,406,46,8,21,2.6,57,43,115,99
1415,مربا توت فرنگی,225,60,0,0,0,31,23,63,54
1416,مارمالاد توت فرنگی,246,66,0.3,0,0.7,34,26,69,60
1419,شکلات نارگیلی,484,60.3,3.1,25,1.6,68,51,137,118
1414,سالاد کینوا,207,18.5,2.9,16.2,2,29,22,58,50
1421,شیشلیک با چربی کباب شده,295,0,27,19,2,41,31,83,71
1418,خورشت نعناع و جعفری,211,9.5,14.2,14,3.5,30,22,60,51
1422,شیشلیک با چربی کم کباب شده,214,0,27,10,2,30,22,60,52
1423,گوشت شتر,98,0,22,1,0,13,10,27,23
1420,مربا هلو,192,48.3,0.7,0.1,1.8,27,20,54,46
1424,جو دوسر پرک,375,70,12.5,7.5,7.5,53,39,106,91
1427,نمک هیمالیا,0,0,0,0,0,0,0,0,0
1426,نمک دریا,0,0,0,0,0,0,0,0,0
1428,بیکن / خوک (حرام در دین مبین اسلام),541,1.4,37,42,0,76,57,153,131
1425,روغن mct,800,0,0,93,0,113,85,227,195
1429,گوشت خوک کباب شده (حرام در دین مبین اسلام),242,0,13.3,27.9,0,34,25,68,59
1417,بال مرغ کبابی با پوست,205,0,24.8,12,0,29,21,58,50
1430,کوکو اسفناج,110,3.6,5.5,8,2.2,15,11,31,26
1431,کوکو مرغ,221,5.7,20.4,13,0.8,31,23,62,53
1432,مارچوبه,20,3.9,2.2,0.1,2.1,2,2,5,4
1434,چای ترش,3,0.5,0.4,0,0.3,0,0,0,0
1435,فیله ماهی سوخاری,151,14.4,4.8,7,2.4,21,16,42,36
1436,ماهی حلوا,167,0,17.1,10.9,0,23,17,47,40
1437,دل و جگر بوقلمون پخته شده,199,0.8,20.8,11.8,0,28,21,56,48
1438,دل و جگر بوقلمون خام,129,2.1,19.3,4.2,0,18,13,36,31
1439,کیک خانگی ساده,297,58,7,4.3,0,42,31,84,72
1433,ساندویچ مرغ,283,21,13,16,2,40,30,80,69
1362,اسموتی بسته بندی شده,37,8,1.2,0,0,5,3,10,9
1440,گوجه فرنگی پخته,18,4,1,0.1,0.7,2,1,5,4
1442,رشته پلویی خام,379,80,8,3,4,53,40,107,92
1443,رشته آشی خام,333,75,7,0.5,3,47,35,94,81
1402,بلوبری,57,14,0.7,0.3,2.4,8,6,16,13
1447,دوپیازه,100,13,1.5,4.9,1.4,14,10,28,24
1441,پنیر کیبی,297,0.1,11,27.7,0,42,31,84,72
1448,تخم شترمرغ,138,0.7,12.6,9.5,0,19,14,39,33
1445,کره پسته,588,20,25,50,6,83,62,167,143
1444,چای ماسالا,30,4.8,0.8,1,1.6,4,3,8,7
1449,موهیتو,87,21.6,0.1,0.1,0,12,9,24,21
1446,کره کنجد,595,21,17,54,9,84,63,169,145
1451,ماهی قزل آلا، خام,141,0,20,6,0,20,15,40,34
1453,ماهی قزل آلا، پخته,132,0,21.5,5.2,0,18,14,37,32
